dimer_comdist,VC_corrected
11.330932146212392,-0.5453533387131427
3.9260663073825617,-0.7524746295792452
8.335389940767653,-0.5481781715773637
6.208840762453141,-0.6286547547871285
7.8286670165134655,-0.6831751482948257
13.472566109585074,-0.3518198460217896
23.563852589475637,-0.20780472878019252
4.619010082500809,-0.7672853231722989
6.874480749045084,-0.6107562900153216
16.152159675447265,-0.31255880307859407
24.43837720802704,-0.2076907582695502
5.738890425802194,-0.7405278730835749
14.519417836481804,-0.41518052907622993
7.4320693347811195,-0.5281500321560814
12.568170409823301,-0.38509791397691995
21.817722182415416,-0.21255387889821054
8.957947517413675,-0.5221435652015657
8.589413953637422,-0.639431232957115
10.991381382415424,-0.5558825669638082
5.3035813486676195,-0.709688725695421
18.023827762184773,-0.26721854368985365
4.0112270718340906,-0.7723310517919273
3.4378733398498746,-0.8342964386188276
2.773462723817023,-0.7626009122433631
11.863946990519862,-0.4710718561262198
19.42455119093063,-0.2284786182839071
16.665591181889866,-0.30835168947649094
4.26654031834558,-0.760171018084573
20.242773522258506,-0.24154184409254698
6.9897954365974995,-0.7391259749524912
5.311864637414022,-0.6800531827842747
14.866234559895497,-0.36253505989814383
7.962369626988328,-0.6813930934050318
9.86088474383268,-0.38727490140918686
15.612181241341942,-0.277927674427764
6.401338439881289,-0.6836988922389907
20.84584799172357,-0.2546962013406697
4.760205986733769,-0.7362840626835779
10.320808446633476,-0.4847661439492329
14.04741474305391,-0.33977895625691046
3.7987487924687353,-0.8401582041486559
6.690204077246362,-0.5091094836674979
22.705065753928743,-0.2050743579222889
9.377380698973203,-0.43851642250821044
5.080074579469629,-0.7604954807649216
12.260912860856072,-0.3884686448620307
13.141987558461242,-0.4372696425940309
17.442396590608805,-0.27596543634253096
18.760712140237437,-0.27680439129892975
10.208600265036155,-0.4458816146816308
