dimer_comdist,VC_corrected
18.37362003269552,-0.32391446027665705
15.184818220736009,-0.34665627422560474
14.370150112603458,-0.3912397890137458
11.249988332128504,-0.45330677967891964
20.22327843273064,-0.24522991805950056
7.218788934537921,-0.7164273570593208
5.826330532122775,-0.6732695430364153
10.383312434470122,-0.47102725427027625
9.376229620677952,-0.45626925198797397
20.863109561742473,-0.28573532800303664
6.3689471715349315,-0.7202294134373397
19.573876146386592,-0.24577307028894974
8.96482712840704,-0.6750564198645778
13.533254417770971,-0.38057023822758695
7.746049200133525,-0.5658671071040303
12.339638105890838,-0.42320380421670134
10.135809294411205,-0.5044944922026743
9.901610187812047,-0.5368879571295125
15.651310799914905,-0.29373930888190003
18.977628739449106,-0.3108048721397818
16.711247421561367,-0.3741539010774509
10.649759998460045,-0.4953833197265532
7.578523627363014,-0.6683373563691121
21.55231672723995,-0.26164071658913235
7.395861278347602,-0.6172239265215409
9.202772819129988,-0.5704032525381411
12.726506805677932,-0.4112883141371326
10.958984717573177,-0.4754103980441544
8.57706388667804,-0.48336292309767975
17.779709689345793,-0.25842537438122215
24.58505718696865,-0.23424484942202906
11.958922329951674,-0.49243577800642147
8.347986978567821,-0.6981873901936593
13.944469233945437,-0.4011859762352044
5.485500956572356,-0.6756635584312934
9.620499770736465,-0.4457487188823768
22.26551061374696,-0.24962333437974793
11.622660045160542,-0.5078600505847838
6.958097081548516,-0.7139816499146243
16.179293400524458,-0.34799385281451806
8.769673195988828,-0.6940819348553903
23.01239122795606,-0.25037137164581674
17.214114822797832,-0.3145514000760613
6.708267560814237,-0.6016000042351088
13.123524176463848,-0.40678049565974217
14.783919424071108,-0.3371092224140326
23.792984754871295,-0.22358209433947746
4.747296388273489,-0.7150130386108647
8.122649386301191,-0.6369785412581462
7.914738424379687,-0.49503050355600864
