Mol_C_-1,Mol_C_1,dimer_comdist,radius,eps,IP,EA,ECT,VC,hash_C_1,hash_C_-1,P1_IP,P2_IP,P_IP,method,P1_EA,P2_EA,P_EA,P1_CT,P2_CT,P_CT,IP_corrected,EA_corrected,ECT_corrected,VC_corrected,VC_correction
Mol_17643_C_-1,Mol_17497_C_1,6.985440283509079,10.0,3.0,5.699939299985999,4.201033050005208,0.12557639999431558,-1.373329849986476,7b043a1428ff586ba119947b48219969,ac85c387eec36b98aaab7138b62a8b88,0,0.4436410774731302,0.4436410774731302,atomic_atomic,0,0.4436410774731302,0.4436410774731302,0,0.09107930004587947,0.09107930004587947,5.256298222512869,4.644674127478338,0.03449709994843611,-0.5771269950860943,-0.7962028549003809
Mol_17621_C_-1,Mol_17560_C_1,4.0207368948552995,10.0,3.0,5.656656850012951,4.023940699989907,-0.024811199997202493,-1.6575273500202456,7b043a1428ff586ba119947b48219969,ac85c387eec36b98aaab7138b62a8b88,0,0.4499103679568031,0.4499103679568031,atomic_atomic,0,0.4499103679568031,0.4499103679568031,0,0.039777033542957335,0.039777033542957335,5.206746482056148,4.47385106794671,-0.06458823354015983,-0.7974836476495973,-0.8600437023706489
Mol_17584_C_-1,Mol_17566_C_1,10.588832413761802,10.0,3.0,5.573889249993954,4.151193450001301,0.18756154998845886,-1.2351342500041937,7b043a1428ff586ba119947b48219969,ac85c387eec36b98aaab7138b62a8b88,0,0.4434652894586647,0.4434652894586647,atomic_atomic,0,0.4434652894586647,0.4434652894586647,0,0.17792044762604792,0.17792044762604792,5.130423960535289,4.594658739459966,0.009641102362410947,-0.526124118712912,-0.7090101312912815
Mol_1571_C_-1,Mol_1776_C_1,18.80465322755704,10.0,3.0,5.563068750008824,4.150768799998332,0.6488760500069475,-0.763423900003545,7b043a1428ff586ba119947b48219969,ac85c387eec36b98aaab7138b62a8b88,0,0.46195290283413276,0.46195290283413276,atomic_atomic,0,0.46195290283413276,0.46195290283413276,0,0.4149202952373913,0.4149202952373913,5.101115847174691,4.612721702832465,0.23395575476955616,-0.25443838957267045,-0.5089855104308743
Mol_17880_C_-1,Mol_17882_C_1,4.572658744095205,10.0,3.0,5.781625749994419,3.986522799998056,0.3234074000065448,-1.4716955499898177,7b043a1428ff586ba119947b48219969,ac85c387eec36b98aaab7138b62a8b88,0,0.4484663764126227,0.4484663764126227,atomic_atomic,0,0.4484663764126227,0.4484663764126227,0,0.047687015036543226,0.047687015036543226,5.333159373581796,4.434989176410679,0.27572038497000156,-0.6224498122011155,-0.8492457377887022
Mol_18166_C_-1,Mol_18051_C_1,7.80885322940377,10.0,3.0,5.980933450016892,3.9245594999956666,0.5152113500080304,-1.5411626000131946,7b043a1428ff586ba119947b48219969,ac85c387eec36b98aaab7138b62a8b88,0,0.44292179191773295,0.44292179191773295,atomic_atomic,0,0.44292179191773295,0.44292179191773295,0,0.11162819983051395,0.11162819983051395,5.538011658099158,4.3674812919134,0.40358315017751645,-0.766947216008242,-0.7742153840049519
Mol_1985_C_-1,Mol_1924_C_1,7.114517922598073,10.0,3.0,5.698606499994639,4.177274350004154,0.10329884999373462,-1.4180332999967504,7b043a1428ff586ba119947b48219969,ac85c387eec36b98aaab7138b62a8b88,0,0.44333146317604266,0.44333146317604266,atomic_atomic,0,0.44333146317604266,0.44333146317604266,0,0.09762244444971128,0.09762244444971128,5.255275036818596,4.620605813180197,0.005676405544023336,-0.6289928180943757,-0.7890404819023741
Mol_1827_C_-1,Mol_1973_C_1,10.804299404187226,10.0,3.0,5.582299150002655,4.246854499986512,0.22264824999729171,-1.1127964000188513,7b043a1428ff586ba119947b48219969,ac85c387eec36b98aaab7138b62a8b88,0,0.4440219270917469,0.4440219270917469,atomic_atomic,0,0.4440219270917469,0.4440219270917469,0,0.18881362299577614,0.18881362299577614,5.138277222910908,4.690876427078258,0.03383462700151557,-0.413566168831134,-0.6992302311877177
Mol_20864_C_-1,Mol_20707_C_1,7.486898360748129,10.0,3.0,5.567098850006005,4.310338300012518,-0.16079049999825656,-1.4175510499917436,7b043a1428ff586ba119947b48219969,ac85c387eec36b98aaab7138b62a8b88,0,0.4430197576808971,0.4430197576808971,atomic_atomic,0,0.4430197576808971,0.4430197576808971,0,0.10523704831617381,0.10523704831617381,5.124079092325108,4.753358057693415,-0.2660275483144304,-0.636748582946123,-0.7808024670456204
Mol_21050_C_-1,Mol_20906_C_1,14.097853122539906,10.0,3.0,5.694438299993635,4.117161799993482,0.6587309500027914,-0.9185455499973614,7b043a1428ff586ba119947b48219969,ac85c387eec36b98aaab7138b62a8b88,0,0.4490509255624567,0.4490509255624567,atomic_atomic,0,0.4490509255624567,0.4490509255624567,0,0.2740582005540614,0.2740582005540614,5.2453873744311785,4.566212725555939,0.38467274944873,-0.2945018994265095,-0.624043650570852
