dimer_comdist,VC_corrected
11.832488958177436,-0.4687267377251416
8.458028431501768,-0.5898067537780718
8.004995139972086,-0.6319496056529951
5.619930982265446,-0.7007422214149905
14.67233913883682,-0.32504313854719125
15.977026007269753,-0.3048663123613031
21.065344533628576,-0.23001745027255188
5.240584310383048,-0.7289792462910096
11.158942750646233,-0.43586049479053035
17.98010569426963,-0.291171861387715
10.96428277904309,-0.4452163585913741
4.682686946076823,-0.786135263816419
9.562415294687323,-0.5298451188823243
23.87294146131727,-0.24105069696665377
18.619833472613408,-0.27325170480545236
20.3277989944494,-0.23749210712722346
5.075947108826695,-0.8141175080846685
6.29257876143691,-0.6637908014086285
11.498846595907091,-0.4288575648856693
23.10666007594163,-0.23636477117641957
7.876010228864112,-0.5052769314694379
7.311076049364465,-0.5674524590111127
21.67240262976388,-0.22818022816867778
16.947241628090097,-0.3114860387000482
10.698875586847743,-0.4241717841229068
14.390515404409138,-0.378580263422412
24.5957075849149,-0.23348377387288538
22.423814951788085,-0.26052370775454986
5.966139844613198,-0.7164187760460625
17.55153111736098,-0.2862626626028989
12.941702453834731,-0.41549038320823606
9.203476328174373,-0.6046809284398372
16.512669014802263,-0.337164520008607
6.605296134779705,-0.6248070032089222
15.1859736135509,-0.3559674572635927
9.903355433982401,-0.5066122634360142
7.590481963305119,-0.5886962539266678
12.525452014037045,-0.48356548641844455
10.333770260995447,-0.6189801355464342
13.956736887141467,-0.3656997318518229
13.625558101817495,-0.33420922822942317
9.018008218924285,-0.5255377127668762
13.277192228779919,-0.4037572160238551
6.945816001091651,-0.6709476220350582
12.257589980992769,-0.5744772385645153
15.50757869644987,-0.32552072784249214
19.813426460465656,-0.25143444748484295
10.130418461741646,-0.41773185782153865
19.20808420295932,-0.2755228171093653
8.652420559923325,-0.48401683248963967
