7.31844 -45.5833 -53.4532 0
7.24375 -47.6479 -19.7747 0
7.25394 37.9799 -57.8273 0
7.76105 47.6453 -29.2355 0
8.0809 -17.2819 -24.5108 0
7.1629 -25.2308 2.82424 0
8.80348 -43.7771 9.83731 0
8.63879 -31.1455 0.502312 0
7.33927 51.3924 -53.6227 0
8.01177 -55.4175 50.6228 0
7.27528 59.102 13.9801 0
7.90703 -9.47308 49.0587 0
10.0794 27.9458 -57.5317 0
8.04705 -16.9975 55.2108 0
10.8933 -25.4817 0.642918 0
8.3118 53.8799 47.8015 0
10.177 -59.0826 39.9183 0
9.41239 46.1677 -24.7321 0
8.58244 25.6 20.5951 0
9.28485 24.0231 8.68328 0
9.50292 58.037 21.238 0
8.89683 -3.98515 -33.8147 1
10.836 51.0423 11.2532 0
9.24949 55.9231 -46.2721 0
9.64371 1.40199 -26.9498 0
9.96248 -50.9206 7.58882 0
7.83752 -16.052 -7.9106 0
7.82498 -34.9079 55.8109 0
9.38831 25.6995 29.0735 0
8.2875 -17.5857 -48.1361 0
7.37013 -28.1649 34.6651 0
9.95152 -39.3125 -58.5835 0
10.3271 -57.7386 57.9965 0
11.323 -59.0308 3.70842 0
9.35253 -18.8284 -53.4392 1
10.65 16.2179 21.43 0
9.83456 -22.7343 -37.0113 0
12.9154 -51.1552 53.2207 0
7.766 5.62824 11.5382 0
8.35779 -1.58815 32.5238 0
9.05564 7.78644 42.5876 0
9.30171 5.5066 -39.6072 0
11.2359 53.7007 44.7473 1
13.1947 -46.7099 11.2272 0
10.1581 -41.3746 36.4558 0
10.4879 -51.8808 -4.17865 0
9.11647 47.3143 -37.2981 0
7.10106 -36.7083 25.6102 1
10.2773 -48.2575 26.532 0
8.86303 31.8789 -30.4948 0
10.2637 45.5978 -47.7789 0
8.59744 28.6321 -40.5458 0
12.2497 26.8754 -47.0032 0
9.12495 21.366 -25.4893 0
10.0834 58.055 -9.50883 0
10.2013 -56.7015 -21.236 0
8.29718 11.5404 -10.5022 0
9.16785 -4.84693 -17.431 0
13.1701 35.5847 -36.0819 0
11.0779 -46.4977 -14.014 0
9.25597 33.5954 38.8231 0
10.9317 -15.9161 -1.69284 0
9.11624 10.8226 49.4307 0
12.8887 53.824 -55.8933 0
8.92457 -25.6537 21.0733 0
9.86706 -3.38489 50.7168 0
9.92834 -7.23909 -55.2706 0
11.4051 -35.0791 22.2736 0
12.0954 56.0461 -36.9948 0
11.2395 -34.9682 -48.4961 0
13.39 35.5146 -51.1827 0
10.526 13.3994 -45.0308 0
9.78609 -23.4863 33.4395 0
11.6313 -58.3406 -46.3697 0
13.5252 -42.9364 -58.0929 0
11.78 -15.7896 -25.049 0
11.3059 -56.1623 -36.1118 0
11.9315 -31.4614 54.099 0
9.43908 -18.8929 41.5136 0
13.4158 -30.7801 -0.408082 0
10.3025 15.6655 6.95929 0
10.8622 -30.1939 -15.3048 0
13.7626 -20.6375 -18.9969 0
15.9994 34.8479 -41.6661 0
8.49186 -36.9105 -31.6832 0
11.3361 -45.7362 -33.0179 0
13.5583 -49.5857 -35.2711 0
12.2737 -9.48516 -21.6299 1
14.2395 -47.1087 -7.17255 0
11.338 -4.80475 -12.3261 0
9.8075 15.5473 -2.43064 0
10.6076 5.51149 -6.49335 0
12.941 -15.1082 52.7108 0
10.8949 -28.333 31.5684 1
15.5814 -7.56301 -23.1294 0
13.8791 -22.2703 58.7008 0
14.8206 -55.4491 -26.6359 0
16.961 -48.3513 -25.4508 0
12.6838 -35.2495 -25.2795 0
9.77264 -31.7267 -36.6669 1
15.3246 -32.9091 -28.3172 0
13.2426 -44.7153 -45.5409 0
14.3035 -24.4882 44.3569 0
16.5534 -48.7398 -59.8591 0
14.3289 -39.5541 -10.3058 0
12.9372 -10.7689 42.4232 0
16.0592 -28.8316 -9.0224 0
16.5581 -40.1906 -43.6813 0
15.3845 -52.2828 -11.3285 1
17.2077 -37.9657 -4.43939 0
17.8127 -43.5895 -33.6733 0
18.166 -21.8824 -16.3396 0
13.3051 -33.8118 38.5054 0
10.8583 -7.8344 31.0709 0
13.3568 1.1966 51.2799 0
16.6493 -41.4035 54.6432 0
18.9458 -48.2936 -11.2533 0
13.7357 -23.3938 25.7176 0
17.4547 -31.0102 46.8637 0
18.3162 -28.0323 -27.0595 0
18.1429 -19.0917 42.052 0
9.67062 -11.978 20.6081 0
20.9598 -43.5592 -28.8588 0
13.5352 2.52056 57.032 0
12.5887 6.31898 -46.569 0
14.2672 50.6317 -58.376 0
14.6491 -20.492 -35.3869 0
21.6441 -41.6681 -20.1408 0
17.9111 -31.1823 -38.4238 0
13.8686 -31.6043 12.147 0
16.2909 -32.9736 23.8321 0
16.9544 -37.9626 23.6735 0
15.3635 -39.8658 34.7534 0
15.7515 -25.4157 -56.2996 0
16.8566 -31.5474 -47.6244 0
11.1515 46.411 50.2407 0
