dimer_comdist,VC_corrected
17.097352493943013,-0.3079969639035576
9.89005477131031,-0.5665761614816514
5.549717275505277,-0.7231376280897794
6.4707730735462485,-0.6172886213151983
13.724551059924691,-0.35556529574300333
5.022393272230258,-0.8082551494635983
11.036291161162511,-0.441614762541258
16.322378825209533,-0.32136982716015794
12.665350195253463,-0.38049220639253156
7.73641944089446,-0.5426727450182265
20.863163296394358,-0.25769342069618983
13.15353876191069,-0.3640118420201858
14.693138216358188,-0.31282341865608776
10.17373290003659,-0.4222317916683409
4.727419699133191,-0.7282063181882401
6.952912893680571,-0.6593949873749523
4.607345790948859,-0.8152098947509024
23.499013567978793,-0.22593714353688987
4.373725800013689,-0.8626583657329657
20.074233822925226,-0.26235415577115695
21.69206632608872,-0.2417653172646979
5.408014805925028,-0.7400870557971442
15.224156413518148,-0.33410641696094934
3.958147114589582,-0.7406673824797403
8.823763636298546,-0.5439589173209414
9.19386828348471,-0.51796744856347
10.562190485793924,-0.4868239563772891
8.490761624338244,-0.5692944446743402
8.128755612561145,-0.567029376903077
5.890273757197762,-0.7138905815952831
6.18958579896894,-0.7349847223789525
9.514720079295056,-0.6432378560854537
4.137464362139038,-0.715038193833358
11.747110915068255,-0.4050715303617285
22.600182638482487,-0.2471151326335469
11.449276290006544,-0.4022672683214803
12.262236846325653,-0.3786220913841897
5.287190232851367,-0.6579793263089411
17.78432275046412,-0.27722531078527357
3.905774366834959,-0.7709716164311327
4.426442376761495,-0.7911305816440178
24.46585706164627,-0.21570992004666123
14.142618336964496,-0.36230577347063686
19.247349626876893,-0.28134206888541036
4.436239569584066,-0.7249844860701823
18.503759770680453,-0.2951384093934105
15.760274161534888,-0.296877701568383
6.7860164120552575,-0.6302530699184171
5.156595786259467,-0.6802496911255018
7.411094122311891,-0.7033074523459597
