   52.476077   -14.383462  0.047230769
   56.293103   -17.256474  0.026705128
   54.399526   -20.150962  0.038730769
   49.522513   -22.852423  0.016551282
   49.931346   -10.750769   0.11301282
   50.271205   -7.0991795 0.0075128205
  -57.868846   -18.321603  0.041910256
   48.372821   -25.949577  0.022538462
   41.450667   -22.160282  0.029217949
   41.242756   -13.873462  0.046435897
    36.79505     -15.9893       0.0651
   47.130667   -30.279821   0.14124359
   41.138205   -7.0416667   0.10315385
   38.354397   -3.8974615  0.083858974
    46.78741  -0.74307692  0.041410256
   37.435974   -24.087987  0.041705128
   32.884897   -22.526321   0.09624359
    35.72205      -0.9076       0.0421
      43.964   -34.159564   0.14544872
   29.512692   -13.420449 0.0029615385
   31.326564   -2.3511538  0.032961538
   26.942051   -2.8393462  0.060282051
   23.449577   -2.2648333  0.088679487
    22.04635     -13.9317      0.02395
   21.462064    2.5588846  0.072064103
    -54.0255     -15.5758       0.0176
   36.813526    5.9627692   0.04774359
   32.827321    8.6955385  0.030807692
     44.5257      4.80025      0.05885
   18.091128   0.38098718  0.086423077
   47.239218    7.5939872   0.12173077
   30.677385     12.72091   0.02324359
   24.503026    14.605372   0.13824359
   12.631654    2.8514231  0.040846154
   25.352885    20.575333  0.076435897
   57.545115   -2.1462051  0.044538462
   54.159423    6.0455769   0.17588462
  -56.678962   -1.8830513  0.070166667
  -53.817423   -2.8890385  0.033858974
  -55.138449    4.1576026   0.02574359
  -50.847654   -13.680641   0.12137179
   54.499551      11.9065  0.028961538
  -55.772949    9.1570256  0.072166667
    55.35435     17.02115        0.037
   47.680192       15.039   0.10465385
   48.206423    20.083308  0.026910256
  -54.265269    12.815423  0.060512821
  -56.251115    17.058821  0.041153846
  -45.328923    4.4096026  0.059948718
  -43.787321   -5.3591026  0.032038462
   38.237846    21.028833  0.062820513
    44.44495      23.9494      0.15185
  -41.797692    7.1850385   0.11461538
  -51.930795    18.526923  0.066551282
  -59.876692    23.012244  0.014833333
   -43.27659    14.191654   0.01224359
    -48.6506     22.50275       0.1483
  -37.204962    9.1246026  0.018205128
  -44.051551    22.281769   0.10198718
   19.818897    21.610936  0.016935897
   57.619474    27.054679   0.14239744
   37.312115     26.22009  0.038666667
   43.981692      27.4985  0.018294872
   34.837179    31.150551   0.14675641
    47.52959    31.487744  0.012961538
   32.381756     33.35409  0.041846154
   54.954705    33.280269   0.06925641
  -39.642692    23.750897    0.1644359
  -45.119769    28.374077   0.07524359
     44.1339     37.22655       0.0184
  -41.347962   -6.7626538  0.098782051
  -43.698718    32.911205  0.098461538
  -41.262718   -11.822179   0.04675641
  -39.741962   -14.930397  0.047628205
  -35.630487   -2.5180769  0.044217949
  -30.914449  -0.37546154        0.096
  -59.041718    36.609359  0.017653846
   30.329231    36.419513  0.082807692
  -31.867282    11.516179   0.13698718
   39.213013    40.749462   0.18232051
  -27.217949    1.6575256  0.085487179
  -30.366731    17.863308  0.082474359
   31.488295    42.213115 0.0091666667
    -22.7505    3.7933846   0.12873077
  -46.689756    37.507885   0.12448718
  -59.878551    39.801577   0.10889744
   55.604038    42.818897  0.021666667
   54.089564    46.138013  0.054833333
   48.484462    49.270846  0.039371795
  -43.076128   -22.065218 0.00043589744
  -29.564987   -12.402462 0.0093076923
   43.543231    52.347615  0.066141026
  -23.685769   -6.9596538   0.12067949
  -24.616244   -13.738513   0.10217949
   30.442064    46.910782   0.10614103
  -19.340974   0.84160256  0.081961538
  -15.349269       -1.437  0.063435897
  -46.014103    41.812346  0.041576923
      -32.72    -21.04925      0.05285
  -36.790192    -22.79591 0.0090128205
     -27.978   -23.498769  0.050320513
  -45.119462   -28.200038  0.037051282
  -54.668244   -27.567795   0.26158974
  -56.667051   -32.704564  0.056769231
  -46.383231   -33.352615 0.00032051282
  -39.789859   -30.567731  0.057666667
  -43.943705   -35.679269   0.15529487
   57.682897   -34.845256  0.013589744
  -47.437038   -40.589269  0.028025641
  -19.373205   -15.219103  0.047320513
  -20.801295   -22.637103 0.0046410256
  -13.284821   -14.910474  0.065653846
   55.699321   -38.343269   0.09674359
   52.401731   -41.575692  0.080923077
  -57.055295   -43.974321    0.1084359
  -10.927423   -18.681936  0.083461538
  -10.564128   -7.2912436   0.12874359
  -10.587449    0.5495641  0.059320513
  -5.1961667   -2.6149231 0.0019230769
  -19.180205   -26.800141 0.0064871795
  -23.358654   -30.640526  0.036794872
  -51.146705   -45.568551  0.070653846
  -14.433872    9.1876026  0.039602564
  -11.685679    12.237692  0.010871795
  -19.344256   -33.974513   0.07125641
  -25.396795   -34.551154  0.016012821
  -1.7806026   -2.8447051   0.10547436
  -7.7771923   -22.068795  0.058141026
  -1.8020513   -17.729551  0.035794872
   -25.01591    19.261462  0.038153846
  -14.730179    17.455885   0.11628205
  -27.581551    27.157154  0.095897436
   -33.81909   -35.965769  0.058948718
  -41.098615   -45.513833   0.13980769
  -58.434128   -50.400795   0.11308974
  -8.6449615   -29.829269       0.2535
  -14.814756   -36.096641 0.0016153846
    53.50415     -46.9304       0.0289
     -28.773   -39.913679  0.013474359
  -4.3983846   -31.266487  0.019871795
  -10.909269   -40.000846 0.0037820513
  0.77116667   -21.446115  0.055538462
   4.0432564   -24.885667  0.029371795
   4.2626795   -8.4205897  0.087576923
   8.2436282   -4.2249103  0.011320513
   12.758538   -8.2231795 0.0091410256
   1.8296667    3.5539103   0.10392308
    -27.6311    -43.26075       0.0472
   12.610513   -13.458769 0.0077307692
   3.4259872    9.5346795  0.062166667
   14.178769   -17.851103  0.062653846
   1.5233205    13.092769  0.021628205
   6.8892821    15.354051   0.13439744
  -8.4356923    20.114718  0.043628205
   11.091192   -25.110167  0.029205128
   22.295731   -25.620179 0.0025128205
   1.2524744    22.110474  0.020653846
   14.180103    21.217936   0.16348718
   8.3764231    24.961346 0.0051153846
   15.233782    30.217577  0.090538462
   17.727218    33.367962  0.064089744
   22.062179    43.185372  0.018615385
  -27.526256   -46.597346   0.12396154
  -22.060782    28.365756   0.11183333
  -9.7241026    24.389538 0.00097435897
  -12.607462    29.822667   0.15746154
  -18.989308    32.726551  0.073910256
  -19.515154    35.850795   0.15444872
   29.726308    51.364987  0.012679487
  -1.6717564    30.388282  0.095038462
     39.2065    55.553308  0.048089744
   7.5036282    34.625269   0.13582051
  -2.4083974       35.214  0.010974359
  -2.0535769    39.433526  0.032435897
   49.749333   -50.303654  0.070948718
   59.428154   -55.838615       0.0295
   45.171731   -59.038295   0.11001282
   57.831821    54.692038  0.095448718
  -57.991321    59.455397 0.0014615385
  -56.227974    55.603115   0.12573077
   40.108423   -56.961962  0.058807692
  -46.741244   -52.894462  0.074820513
  -43.853064   -55.496256  0.077666667
  -52.113449    52.598692  0.015948718
     -48.966      48.5123      0.09315
  -46.442192    54.522359  0.057884615
  -42.050923     51.64241  0.073102564
   -39.60841   -58.833192  0.020910256
  -30.469936   -51.426654  0.028448718
  -29.543372   -54.530769  0.015820513
  -34.878231    37.179872 0.0092692308
   17.261141    44.289333  0.017179487
  -35.055449    44.756628  0.065512821
   16.269282    47.909244   0.10039744
     28.9578     57.20585      0.02135
   17.355654    52.862141  0.070641026
    23.29055    -21.90685       0.0853
   2.1809231    43.185936  0.025141026
   6.2085513    48.233513  0.070012821
     0.95485     46.97145       0.0433
 -0.87685897    49.690167   0.11912821
  -31.896846    46.704026  0.044525641
  -29.278179    55.422385  0.057435897
  -20.965346    39.310192  0.043397436
  -22.513718    43.826462   0.11046154
  -25.445769    51.830628 0.0052179487
  -12.857962      43.4525  0.071641026
  -20.269679    50.897987  0.079961538
  -16.956744    53.002167  0.067025641
  -9.7682821    51.322128  0.044705128
  -4.4485385    53.824231   0.11542308
  -8.9332051    55.688628  0.083858974
     -12.852      58.7112       0.0288
   13.790308    56.786179  0.081974359
  -19.519654   -58.414077 0.0055512821
  -12.526923   -54.628385  0.084897436
   6.4907436   -59.878038  0.033961538
  -12.708436   -50.321269  0.057769231
  -10.563513   -44.237718  0.055115385
  -6.9781154   -47.490026   0.17921795
   26.803064   -59.237795  0.053666667
   40.626282   -37.380756    0.1344359
   38.939064   -40.830679 0.0052179487
