47.3662 29.0727 25.1815 0
47.0868 41.5166 27.3771 0
47.8208 37.543 10.5459 1
50.1759 1.71698 21.8721 0
46.6636 17.8546 -16.8903 0
48.3517 32.2215 2.83702 0
47.6109 -9.0247 41.8285 0
49.9477 -11.9168 31.8624 0
47.9728 20.1915 29.7043 0
48.0941 24.6325 23.5166 1
47.1133 17.1586 13.6584 0
47.6138 21.1463 8.24317 0
48.4386 -8.31532 54.2384 0
48.6359 17.7574 -0.339662 0
47.1525 11.589 50.1604 0
49.423 31.3644 46.4506 0
49.6067 13.1538 32.1971 0
51.9454 20.9771 9.1844 0
48.6257 24.722 53.2747 0
46.6202 -2.80246 5.1051 0
50.6489 6.43537 38.9445 0
51.2562 11.1458 48.0427 0
47.5766 47.6133 21.095 0
47.5197 1.42037 -44.5869 0
50.9409 22.4041 -13.0913 0
51.9609 24.9126 -6.52296 1
48.4161 5.21255 -5.95062 0
49.5114 -12.8259 6.63418 0
52.5235 1.17565 45.0478 0
48.4107 41.6619 40.0782 1
47.1561 -10.5289 -38.9344 0
47.8372 12.5848 -35.3112 0
48.9172 -5.82161 -4.41778 0
47.1491 -38.2216 3.43804 0
53.1394 5.45059 -3.56118 0
47.5562 -11.198 -25.9865 0
50.7879 14.4244 -20.4918 0
49.138 -15.4394 -35.9529 0
51.8664 -11.7438 -38.4896 0
46.9235 -44.6388 1.24962 1
53.7102 -7.2926 -1.1432 0
49.5555 -14.306 -54.2605 0
53.6454 -0.46056 23.7319 0
46.7396 21.6036 -44.0956 0
48.1729 49.3971 41.0395 0
48.722 57.135 39.2812 0
55.5669 -2.04427 8.7557 0
47.3215 44.9699 55.1439 1
50.5986 48.4028 35.4072 1
55.4981 6.19031 12.7899 0
51.9923 9.07405 -24.4645 0
50.2283 17.5012 -34.6376 0
54.4894 16.679 37.3072 0
54.2126 -11.6515 35.8846 0
48.3598 -37.5165 -17.5978 0
47.7701 16.6125 -53.6153 1
48.7205 -27.929 -2.68034 0
48.2966 28.1979 -44.2554 0
55.5372 -1.43487 47.711 0
49.2055 26.3014 59.8936 0
47.513 41.6908 -42.4376 0
49.5285 -38.8222 -22.2854 0
52.0765 -6.19356 -57.6909 0
53.6378 -10.0061 -30.1975 0
50.6748 -23.6489 -22.3185 0
50.477 29.7969 -48.1336 0
51.7064 32.5718 -52.2082 0
51.1773 40.705 54.6648 0
53.8827 1.62792 -34.712 0
47.8718 49.2812 -9.16104 0
54.1129 2.08867 29.4892 1
53.601 39.1136 -53.0488 0
54.7103 0.339652 -55.6141 0
46.7976 -45.3656 20.863 0
55.3713 21.6935 56.089 0
56.3962 11.7224 50.7148 0
47.6363 -59.1576 18.7463 0
59.4436 7.5985 51.894 0
58.2855 19.0738 40.6586 0
50.182 49.1905 21.5384 0
54.7622 15.2135 -53.0049 0
56.8612 21.1084 -48.3136 0
48.3682 -51.3497 30.3011 0
51.4639 39.1065 -6.81794 0
52.1121 59.2847 23.9675 1
60.6504 3.84161 41.0868 0
57.7734 -1.4979 -51.4821 0
51.1605 -39.4604 4.03169 1
60.8449 13.673 -55.8195 0
48.2121 57.3377 9.00391 0
54.0374 33.4099 -41.9694 0
47.9287 -35.4531 27.5819 0
50.5003 38.392 -34.9616 0
52.9056 33.4768 35.5694 1
58.1609 3.65808 -44.2713 0
47.0052 -47.6747 -57.6235 0
62.2155 19.9752 58.9023 0
46.7522 -58.9258 -4.3441 0
48.6697 -59.675 -46.2811 0
52.5392 42.1908 3.10889 0
50.7704 56.0987 -6.22767 1
56.9667 1.78151 -35.3931 1
53.1637 26.0461 -26.2072 0
48.6439 -27.6288 42.2798 0
50.4867 -32.7242 51.6141 0
51.6186 -20.8746 -56.8892 0
51.2004 -34.8022 43.0985 1
47.2016 -50.2114 -14.3756 1
59.7243 31.0548 -56.29 1
48.5561 -44.4515 38.5348 1
58.3295 25.275 -37.7089 0
46.8141 -39.0884 -49.471 0
53.6562 38.3886 56.434 1
47.4527 50.6887 -44.1719 1
51.1318 -58.6906 -49.6461 0
50.4357 57.4312 -41.7648 1
50.6174 47.1984 -18.1139 0
49.5405 -52.5035 -16.8801 0
52.6623 54.4515 52.0615 0
56.8283 41.8709 -50.3496 1
50.6728 51.4143 -32.1056 0
52.3798 59.7628 11.169 0
54.421 55.0879 -5.82407 0
50.9287 -47.8782 50.1923 0
54.3591 37.1666 -18.4229 0
55.4552 37.6106 -32.9011 0
52.6926 -52.3888 8.74185 0
54.3238 53.0782 56.6524 0
60.7298 27.1271 -45.1832 1
49.5956 -51.39 -29.556 0
60.3717 -8.58659 -48.956 0
56.7021 25.7046 -18.4453 0
53.8513 41.0471 -25.1988 1
48.1664 -35.9151 -44.0795 0
48.44 -33.9056 -38.0649 1
49.8966 -36.4346 -28.3051 1
52.6718 -48.2781 30.636 0
52.2723 56.5869 45.795 1
51.1873 -27.8909 -50.1836 1
54.0089 -55.2214 32.0274 0
54.3106 -46.6525 55.638 0
57.3234 -5.93015 23.4516 0
54.4781 58.9398 40.5419 0
57.7315 -18.9081 -52.8645 0
50.3961 -33.3881 28.4301 0
52.5065 -33.1646 21.7837 0
52.5083 -36.4305 -39.438 0
57.2057 42.9993 -27.8265 0
59.1957 42.3358 -25.3899 0
53.7115 -24.9895 33.546 0
53.7643 51.8216 -56.2466 1
53.7711 -58.5058 -19.1257 0
58.45 11.2427 -31.3477 0
54.994 -20.993 53.0019 0
53.2533 -58.3288 -31.289 0
55.8572 -38.6412 55.5697 0
52.6273 -57.3055 -23.351 1
53.9786 -36.1064 -53.2953 0
57.6219 -16.1183 57.7848 1
57.1353 46.3204 -56.6602 1
62.7051 4.51364 -47.1638 0
58.1137 -55.2744 39.1523 0
58.0129 58.2749 37.1848 1
61.6675 -5.26442 56.4631 0
