Mol_C_-1,Mol_C_1,dimer_comdist,radius,eps,IP,EA,ECT,VC,hash_C_1,hash_C_-1,P1_IP,P2_IP,P_IP,method,P1_EA,P2_EA,P_EA,P1_CT,P2_CT,P_CT,IP_corrected,EA_corrected,ECT_corrected,VC_corrected,VC_correction
Mol_1957_C_-1,Mol_1705_C_1,11.445707546361637,10.0,3.0,5.1248496000043815,3.9744400500057964,0.04091255001549143,-1.1094969999830937,4529a482b1db6a18c5e584c8b0362ff7,ac85c387eec36b98aaab7138b62a8b88,0,0.4445948491147398,0.4445948491147398,atomic_atomic,0,0.4445948491147398,0.4445948491147398,0,0.2039892533741752,0.2039892533741752,4.680254750889642,4.419034899120536,-0.16307670335868377,-0.4242965551277893,-0.6852004448553044
Mol_1823_C_-1,Mol_1710_C_1,24.58930262124518,10.0,3.0,5.252535149993491,4.0946328500140226,0.573152349999873,-0.5847499499795958,4529a482b1db6a18c5e584c8b0362ff7,ac85c387eec36b98aaab7138b62a8b88,0,0.4743953584965053,0.4743953584965053,atomic_atomic,0,0.4743953584965053,0.4743953584965053,0,0.5570693596609259,0.5570693596609259,4.778139791496986,4.569028208510528,0.016082990338947112,-0.19302859264751027,-0.3917213573320848
Mol_1579_C_-1,Mol_1731_C_1,23.524052503751438,10.0,3.0,5.115925149992108,4.104552350006998,0.40353485000377987,-0.6078379499813309,4529a482b1db6a18c5e584c8b0362ff7,ac85c387eec36b98aaab7138b62a8b88,0,0.47340878397275854,0.47340878397275854,atomic_atomic,0,0.47340878397275854,0.47340878397275854,0,0.539301205377718,0.539301205377718,4.64251636601935,4.577961133979756,-0.1357663553739381,-0.20032158741353134,-0.4075163625677991
Mol_1842_C_-1,Mol_1737_C_1,20.82187000624698,10.0,3.0,5.203082900014124,4.144210500002373,0.37389605000498705,-0.6849763500067638,4529a482b1db6a18c5e584c8b0362ff7,ac85c387eec36b98aaab7138b62a8b88,0,0.4686238907895791,0.4686238907895791,atomic_atomic,0,0.4686238907895791,0.4686238907895791,0,0.477118825220591,0.477118825220591,4.734459009224545,4.612834390791952,-0.10322277521560397,-0.22484739364819684,-0.4601289563585672
Mol_1798_C_-1,Mol_1741_C_1,7.4218898055780524,10.0,3.0,5.093204599994351,3.945398200012278,-0.330816550005693,-1.4786229499877663,4529a482b1db6a18c5e584c8b0362ff7,ac85c387eec36b98aaab7138b62a8b88,0,0.44299527204532346,0.44299527204532346,atomic_atomic,0,0.44299527204532346,0.44299527204532346,0,0.10600250433102527,0.10600250433102527,4.650209327949027,4.388393472057602,-0.43681905433671825,-0.698634910228144,-0.7799880397596216
Mol_1701_C_-1,Mol_1746_C_1,13.317312297426675,10.0,3.0,5.137474250004743,4.032685300000594,0.1276066500140587,-0.9771822999900905,4529a482b1db6a18c5e584c8b0362ff7,ac85c387eec36b98aaab7138b62a8b88,0,0.4477356784995685,0.4477356784995685,atomic_atomic,0,0.4477356784995685,0.4477356784995685,0,0.256431128032427,0.256431128032427,4.689738571505175,4.480420978500162,-0.12882447801836833,-0.33814207102338095,-0.6390402289667101
Mol_1405_C_-1,Mol_17641_C_1,21.646406643899798,10.0,3.0,5.11235704999126,4.0193422000156716,0.420140399975935,-0.6728744499996537,4529a482b1db6a18c5e584c8b0362ff7,ac85c387eec36b98aaab7138b62a8b88,0,0.4704311009411917,0.4704311009411917,atomic_atomic,0,0.4704311009411917,0.4704311009411917,0,0.49869733295714436,0.49869733295714436,4.641925949050068,4.4897733009568634,-0.07855693298120936,-0.2307095810744143,-0.4421648689252391
Mol_1795_C_-1,Mol_1764_C_1,4.834679991527357,10.0,3.0,5.3115008500171825,3.835693799992441,-0.2216057999903569,-1.6974128500150982,4529a482b1db6a18c5e584c8b0362ff7,ac85c387eec36b98aaab7138b62a8b88,0,0.44760632650414034,0.44760632650414034,atomic_atomic,0,0.44760632650414034,0.44760632650414034,0,0.052661974843654744,0.052661974843654744,4.863894523513042,4.283300126496582,-0.27426777483401166,-0.8548621718504719,-0.8425506781646259
Mol_1793_C_-1,Mol_1766_C_1,5.021002328462148,10.0,3.0,5.391976600003545,4.028233749981155,-0.28140549999079667,-1.6451483500131872,4529a482b1db6a18c5e584c8b0362ff7,ac85c387eec36b98aaab7138b62a8b88,0,0.4472495275676752,0.4472495275676752,atomic_atomic,0,0.4472495275676752,0.4472495275676752,0,0.054966404851505474,0.054966404851505474,4.94472707243587,4.47548327754883,-0.33637190484230217,-0.8056156997293424,-0.8395326502838449
Mol_1787_C_-1,Mol_1767_C_1,3.6566777777230874,10.0,3.0,5.160136849997798,3.8876774499949533,-0.42718820000300184,-1.6996476000058465,4529a482b1db6a18c5e584c8b0362ff7,ac85c387eec36b98aaab7138b62a8b88,0,0.45215942072754267,0.45215942072754267,atomic_atomic,0,0.45215942072754267,0.45215942072754267,0,0.031797410614082484,0.031797410614082484,4.707977429270255,4.339836870722496,-0.4589856106170843,-0.8271261691648438,-0.8725214308410029
Mol_1872_C_-1,Mol_1780_C_1,13.818715400645049,10.0,3.0,5.231482249990222,4.0639683500048704,0.17871749999176245,-0.9887963999935891,4529a482b1db6a18c5e584c8b0362ff7,ac85c387eec36b98aaab7138b62a8b88,0,0.4486655194723553,0.4486655194723553,atomic_atomic,0,0.4486655194723553,0.4486655194723553,0,0.2693746261395313,0.2693746261395313,4.782816730517867,4.5126338694772254,-0.09065712614776883,-0.3608399871884104,-0.6279564128051793
Mol_1798_C_-1,Mol_1792_C_1,9.749569779984435,10.0,3.0,5.28235004999442,4.001632800020161,0.10633669998787809,-1.174380549986381,4529a482b1db6a18c5e584c8b0362ff7,ac85c387eec36b98aaab7138b62a8b88,0,0.44302159829410975,0.44302159829410975,atomic_atomic,0,0.44302159829410975,0.44302159829410975,0,0.1614445809196753,0.1614445809196753,4.83932845170031,4.444654398314271,-0.05510788093179722,-0.4497819343178361,-0.7245986156685442
Mol_1782_C_-1,Mol_1868_C_1,20.065379207640515,10.0,3.0,5.380250399990473,3.9512544000026537,0.6891641999973217,-0.7398317999904975,4529a482b1db6a18c5e584c8b0362ff7,ac85c387eec36b98aaab7138b62a8b88,0,0.46589778028872164,0.46589778028872164,atomic_atomic,0,0.46589778028872164,0.46589778028872164,0,0.45201308380235955,0.45201308380235955,4.914352619701751,4.417152180291375,0.23715111619496215,-0.2600493232154138,-0.47978247677508373
Mol_1981_C_-1,Mol_1949_C_1,7.833906327104051,10.0,3.0,5.297697150002932,3.784247849980602,-0.12971084998571314,-1.6431601500080433,4529a482b1db6a18c5e584c8b0362ff7,ac85c387eec36b98aaab7138b62a8b88,0,0.4428839038817328,0.4428839038817328,atomic_atomic,0,0.4428839038817328,0.4428839038817328,0,0.11312369602389169,0.11312369602389169,4.854813246121199,4.227131753862335,-0.24283454600960483,-0.8705160382684687,-0.7726441117395739
Mol_1981_C_-1,Mol_1974_C_1,14.370688712019083,10.0,3.0,5.152090050003608,4.025411100010388,0.08475685000303201,-1.0419220999901881,4529a482b1db6a18c5e584c8b0362ff7,ac85c387eec36b98aaab7138b62a8b88,0,0.44969110903901544,0.44969110903901544,atomic_atomic,0,0.44969110903901544,0.44969110903901544,0,0.28245363863933953,0.28245363863933953,4.702398940964592,4.475102209049403,-0.19769678863630752,-0.42499352055149636,-0.6169285794386914
Mol_20914_C_-1,Mol_20945_C_1,7.302068551010736,10.0,3.0,5.184572400001343,4.061313800018979,-0.19660260001546703,-1.3198611999978311,4529a482b1db6a18c5e584c8b0362ff7,ac85c387eec36b98aaab7138b62a8b88,0,0.4432100243992342,0.4432100243992342,atomic_atomic,0,0.4432100243992342,0.4432100243992342,0,0.10030955398098156,0.10030955398098156,4.741362375602109,4.5045238244182135,-0.2969121539964486,-0.5337507051803441,-0.7861104948174868
Mol_21076_C_-1,Mol_20956_C_1,5.726973591135665,10.0,3.0,5.280238449995522,4.044126800014055,-0.3386371499946108,-1.5747487999760779,4529a482b1db6a18c5e584c8b0362ff7,ac85c387eec36b98aaab7138b62a8b88,0,0.44558550857450796,0.44558550857450796,atomic_atomic,0,0.44558550857450796,0.44558550857450796,0,0.06836352134999978,0.06836352134999978,4.834652941421014,4.4897123085885635,-0.4070006713446106,-0.7519413041770613,-0.8228074957990161
Mol_21372_C_-1,Mol_21195_C_1,8.584871390800565,10.0,3.0,5.124561500007985,3.8327365499862935,-0.04250879999017343,-1.334333750011865,4529a482b1db6a18c5e584c8b0362ff7,ac85c387eec36b98aaab7138b62a8b88,0,0.44268347600843305,0.44268347600843305,atomic_atomic,0,0.44268347600843305,0.44268347600843305,0,0.13245034033532727,0.13245034033532727,4.681878023999552,4.275420025994727,-0.1749591403255007,-0.5814171383303257,-0.7529166116815389
Mol_1595_C_-1,Mol_21276_C_1,12.78350150486481,10.0,3.0,5.371435600012774,3.7770736499951454,0.5683902500022668,-1.0259717000153614,4529a482b1db6a18c5e584c8b0362ff7,ac85c387eec36b98aaab7138b62a8b88,0,0.446789955152208,0.446789955152208,atomic_atomic,0,0.446789955152208,0.446789955152208,0,0.24219119393147176,0.24219119393147176,4.924645644860566,4.223863605147353,0.3261990560707951,-0.37458298364241743,-0.6513887163729442
Mol_21503_C_-1,Mol_21522_C_1,10.952092441917015,10.0,3.0,5.19386260000465,4.034127999999328,-0.05221069998515304,-1.2119452999904752,4529a482b1db6a18c5e584c8b0362ff7,ac85c387eec36b98aaab7138b62a8b88,0,0.44416656077967465,0.44416656077967465,atomic_atomic,0,0.44416656077967465,0.44416656077967465,0,0.19263810405063325,0.19263810405063325,4.749696039224975,4.478294560779002,-0.2448488040357863,-0.5162502824817599,-0.695695017508716
Mol_24716_C_-1,Mol_24481_C_1,16.64607232318457,10.0,3.0,5.183582000012393,4.264770800000406,0.1004654500138713,-0.8183457499981159,4529a482b1db6a18c5e584c8b0362ff7,ac85c387eec36b98aaab7138b62a8b88,0,0.45525550518084923,0.45525550518084923,atomic_atomic,0,0.45525550518084923,0.45525550518084923,0,0.34850695022207157,0.34850695022207157,4.728326494831544,4.720026305181255,-0.24804150020820026,-0.2563416898584888,-0.5620040601396269
Mol_4972_C_-1,Mol_4961_C_1,4.510226190686955,10.0,3.0,5.2575281000026735,3.8287807000015164,-0.26136365000274964,-1.6901110500039067,4529a482b1db6a18c5e584c8b0362ff7,ac85c387eec36b98aaab7138b62a8b88,0,0.4489214646901396,0.4489214646901396,atomic_atomic,0,0.4489214646901396,0.4489214646901396,0,0.04521619493323389,0.04521619493323389,4.808606635312534,4.2777021646916555,-0.3065798449359835,-0.8374843155568623,-0.8526267344470453
Mol_4935_C_-1,Mol_4979_C_1,4.427756852757987,10.0,3.0,5.379736699993373,3.8830958500038832,-0.26180985002429225,-1.758450700013782,4529a482b1db6a18c5e584c8b0362ff7,ac85c387eec36b98aaab7138b62a8b88,0,0.44907257762649594,0.44907257762649594,atomic_atomic,0,0.44907257762649594,0.44907257762649594,0,0.04444877917597375,0.04444877917597375,4.930664122366877,4.332168427630379,-0.306258629200266,-0.9047543239367635,-0.8536963760770181
Mol_5107_C_-1,Mol_5082_C_1,4.512601240313284,10.0,3.0,5.13121955000679,4.094354449989623,-0.6040127500018571,-1.6408778500190238,4529a482b1db6a18c5e584c8b0362ff7,ac85c387eec36b98aaab7138b62a8b88,0,0.4486034595216182,0.4486034595216182,atomic_atomic,0,0.4486034595216182,0.4486034595216182,0,0.046898876067845395,0.046898876067845395,4.682616090485172,4.542957909511242,-0.6509116260697024,-0.7905698070436323,-0.850308042975391
Mol_5246_C_-1,Mol_5248_C_1,6.878232807505519,10.0,3.0,5.22813619999215,3.885817850008607,-0.13585565000539646,-1.4781739999889396,4529a482b1db6a18c5e584c8b0362ff7,ac85c387eec36b98aaab7138b62a8b88,0,0.4436128982527935,0.4436128982527935,atomic_atomic,0,0.4436128982527935,0.4436128982527935,0,0.09124326410306034,0.09124326410306034,4.784523301739356,4.329430748261401,-0.22709891410845678,-0.6821914675864122,-0.7959825324025266
Mol_1405_C_-1,Mol_7954_C_1,10.201409376789629,10.0,3.0,5.097314300001017,4.0551417999959085,-0.24884050000400748,-1.2910130000091158,4529a482b1db6a18c5e584c8b0362ff7,ac85c387eec36b98aaab7138b62a8b88,0,0.44328376005689696,0.44328376005689696,atomic_atomic,0,0.44328376005689696,0.44328376005689696,0,0.17120848298580554,0.17120848298580554,4.65403053994412,4.498425560052805,-0.420048982989813,-0.5756539628811281,-0.7153590371279883
Mol_7975_C_-1,Mol_7962_C_1,9.07527596445687,10.0,3.0,5.237860349996481,3.991904499998782,-0.016056000007665716,-1.262011850005365,4529a482b1db6a18c5e584c8b0362ff7,ac85c387eec36b98aaab7138b62a8b88,0,0.4427584339342081,0.4427584339342081,atomic_atomic,0,0.4427584339342081,0.4427584339342081,0,0.1440597277795652,0.1440597277795652,4.795101916062273,4.43466293393299,-0.1601157277872309,-0.520554709916514,-0.741457140088851
Mol_7975_C_-1,Mol_8304_C_1,15.923617705446288,10.0,3.0,5.101324100003694,3.9364789000246674,0.3254228999867337,-0.8394222999922931,4529a482b1db6a18c5e584c8b0362ff7,ac85c387eec36b98aaab7138b62a8b88,0,0.45361690504576113,0.45361690504576113,atomic_atomic,0,0.45361690504576113,0.45361690504576113,0,0.3300248766739966,0.3300248766739966,4.647707194957933,4.390095805070429,-0.004601976687262921,-0.26221336657476724,-0.5772089334175257
Mol_8332_C_-1,Mol_8333_C_1,6.281549615592913,10.0,3.0,5.29247430000396,4.130475049998495,-0.4105660000059288,-1.5725652500113938,4529a482b1db6a18c5e584c8b0362ff7,ac85c387eec36b98aaab7138b62a8b88,0,0.4444305016583677,0.4444305016583677,atomic_atomic,0,0.4444305016583677,0.4444305016583677,0,0.07994492072199817,0.07994492072199817,4.848043798345592,4.574905551656863,-0.49051092072792696,-0.7636491674166563,-0.8089160825947372
Mol_8341_C_-1,Mol_8387_C_1,10.580799790599347,10.0,3.0,5.082794549991377,3.9405501500004902,0.0002750999992713332,-1.1419692999916151,4529a482b1db6a18c5e584c8b0362ff7,ac85c387eec36b98aaab7138b62a8b88,0,0.4435217742188786,0.4435217742188786,atomic_atomic,0,0.4435217742188786,0.4435217742188786,0,0.18134211791508933,0.18134211791508933,4.639272775772498,4.384071924219369,-0.181067017915818,-0.4362678694689468,-0.7057014305226679
Mol_4670_C_-1,Mol_11142_C_1,22.643807616648168,15.0,3.0,4.898457799994503,4.238315299997339,0.02711635000014212,-0.633026149997022,4529a482b1db6a18c5e584c8b0362ff7,ac85c387eec36b98aaab7138b62a8b88,0,0.3009764135804576,0.3009764135804576,atomic_atomic,0,0.3009764135804576,0.3009764135804576,0,0.20563213865178423,0.20563213865178423,4.597481386414046,4.539291713577796,-0.1785157886516421,-0.23670546148789154,-0.39632068850913105
Mol_11360_C_-1,Mol_11354_C_1,5.882900005057755,15.0,3.0,5.169154449991765,4.154057500010822,-0.25043685000855476,-1.2655337999894982,4529a482b1db6a18c5e584c8b0362ff7,ac85c387eec36b98aaab7138b62a8b88,0,0.30055344728866096,0.30055344728866096,atomic_atomic,0,0.30055344728866096,0.30055344728866096,0,0.024295464346388122,0.024295464346388122,4.868601002703104,4.454610947299483,-0.2747323143549429,-0.6887223697585643,-0.5768114302309338
Mol_11395_C_-1,Mol_11397_C_1,4.695798628745279,15.0,3.0,5.059628850009176,4.057483849988785,-0.40357624998432584,-1.4057212500047171,4529a482b1db6a18c5e584c8b0362ff7,ac85c387eec36b98aaab7138b62a8b88,0,0.30298808014951223,0.30298808014951223,atomic_atomic,0,0.30298808014951223,0.30298808014951223,0,0.016222420599383877,0.016222420599383877,4.756640769859664,4.360471930138297,-0.41979867058370973,-0.8159675103050772,-0.5897537396996406
Mol_11465_C_-1,Mol_11418_C_1,4.049501157781767,15.0,3.0,5.021925949986326,3.9399741500092205,-0.3743361500091851,-1.4562879499862902,4529a482b1db6a18c5e584c8b0362ff7,ac85c387eec36b98aaab7138b62a8b88,0,0.30447163585371,0.30447163585371,atomic_atomic,0,0.30447163585371,0.30447163585371,0,0.012188373445328254,0.012188373445328254,4.717454314132616,4.24444578586293,-0.3865245234545133,-0.8595330517241992,-0.5967548982620917
Mol_11563_C_-1,Mol_11559_C_1,5.553980636552884,15.0,3.0,5.0307222999981605,4.141161000006832,-0.5016840500175022,-1.3912453500088304,4529a482b1db6a18c5e584c8b0362ff7,ac85c387eec36b98aaab7138b62a8b88,0,0.3013485040058327,0.3013485040058327,atomic_atomic,0,0.3013485040058327,0.3013485040058327,0,0.021219090349429665,0.021219090349429665,4.729373795992328,4.442509504012665,-0.5229031403669319,-0.809767432346595,-0.5814779176622357
Mol_11563_C_-1,Mol_11587_C_1,8.322419253908697,15.0,3.0,5.07094259999576,4.1450554999901215,-0.2758810999948764,-1.2017682000005152,4529a482b1db6a18c5e584c8b0362ff7,ac85c387eec36b98aaab7138b62a8b88,0,0.29723938455682636,0.29723938455682636,atomic_atomic,0,0.29723938455682636,0.29723938455682636,0,0.043658303328742674,0.043658303328742674,4.773703215438934,4.442294884546948,-0.3195394033236191,-0.6509477342156046,-0.5508204657849101
Mol_1405_C_-1,Mol_1322_C_1,8.113505223570455,15.0,3.0,5.005435500002932,4.25656500000332,-0.4770888999919407,-1.2259593999915523,4529a482b1db6a18c5e584c8b0362ff7,ac85c387eec36b98aaab7138b62a8b88,0,0.2974956125425784,0.2974956125425784,atomic_atomic,0,0.2974956125425784,0.2974956125425784,0,0.04160277526589105,0.04160277526589105,4.707939887460354,4.554060612545898,-0.5186916752578318,-0.6725709501722873,-0.5533884498192657
Mol_1535_C_-1,Mol_1471_C_1,9.469636894907433,15.0,3.0,4.981225449999329,4.055037199999788,-0.28208140000060666,-1.2082696500001475,4529a482b1db6a18c5e584c8b0362ff7,ac85c387eec36b98aaab7138b62a8b88,0,0.2962603013612794,0.2962603013612794,atomic_atomic,0,0.2962603013612794,0.2962603013612794,0,0.05306228688525442,0.05306228688525442,4.6849651486380495,4.351297501361067,-0.3351436868858611,-0.6688113341628434,-0.5394583158373044
