dimer_comdist,VC_corrected
12.246476763748426,-0.5009601043940539
19.940275619791382,-0.2406007319976536
20.55103323158756,-0.2849247852763244
19.3794008298455,-0.2822067111374999
8.719830220803392,-0.6421760157176924
11.567658912146506,-0.47828361322143187
16.068622605465233,-0.40651872449700216
7.80302552617947,-0.6495496299183046
16.55926296352333,-0.3024498125406152
11.908970559917845,-0.4303984122297326
9.36445647417914,-0.6031771188235241
7.384765542412299,-0.7374122022347939
11.25875176073107,-0.5326656069230278
18.21294983588489,-0.2685374045479003
10.955152379538676,-0.5277837289318119
24.630821349066135,-0.21884157576725102
10.619305104786099,-0.6688037373277386
23.17128076385216,-0.25516480766448424
7.170378297602438,-0.6158369290804662
21.792604953356246,-0.23985664963473824
10.046994652950504,-0.5308117164742527
10.317870310838796,-0.45997080289191267
8.197127307683427,-0.5552561936491666
7.606902090198447,-0.609467038209589
6.932361800083323,-0.6477149069953018
18.799717032628454,-0.2915024427126438
12.610890115330687,-0.4070116612567368
6.068851652347226,-0.7150223370773837
9.56879832075242,-0.6135908240389873
8.375326825237023,-0.6266882209849584
22.463568231325343,-0.21213478376530803
14.096566349884469,-0.4173113749974966
13.769753799289465,-0.4607575700091274
17.669204865061054,-0.317027226796498
13.370020360721096,-0.4172306423817182
15.653861293309767,-0.32240915399986214
9.773226551222132,-0.5951441429893477
6.626592175796556,-0.7222012426510631
12.989130202543928,-0.41079711720587264
17.105639484511347,-0.33700045563287123
21.146578637101964,-0.24014907934702662
23.891036672333694,-0.22288349870794105
14.47898163439844,-0.35717657988494733
8.547610858592256,-0.6759505314740403
9.137446755082784,-0.6724493011237052
14.866040188572752,-0.3797002359911372
8.92479224956522,-0.5807778647640099
4.6263889017694195,-0.860764021339949
8.010273373238155,-0.7400791968413799
15.250131962047112,-0.4502419121371919
