dimer_comdist,VC_corrected
18.075963781763328,-0.26870416322892626
6.686124445847893,-0.5929484242692428
13.058128082389022,-0.3948484010718989
4.810116607267462,-0.8097356658024025
3.940086599281538,-0.923851226886599
23.560513095052215,-0.21053192112276703
8.469433117247267,-0.4931944424749595
4.409997527617631,-0.798829891557839
15.47727644825204,-0.3947321814286725
7.896984329116858,-0.6200687527658117
4.155935473345174,-0.8399947690935298
9.604826420282887,-0.4672294474379983
10.463089903440785,-0.46988875737676195
4.249918746124457,-0.8310704546067131
8.176589026603681,-0.4781277150955645
16.086691216714488,-0.314007240179651
9.215089942607914,-0.45395128731679324
3.7397975819632117,-0.8009610535977054
4.547818628537111,-0.8279010306065097
10.932135643513957,-0.552857253587872
21.860966673890065,-0.22324855276531436
13.951658300473774,-0.3603441244595593
6.402725976437529,-0.6996436841111661
10.068910290844904,-0.440008790629838
17.424589083552682,-0.3122207264125127
24.539140033995732,-0.20209890787468887
11.753324402258821,-0.41015727671458435
12.60933308389111,-0.3630757477270391
6.096866299838128,-0.6505232328277193
14.934807030093173,-0.3077567489214056
4.669758614330942,-0.8513270512478971
5.082716186350617,-0.7558216842133351
20.2917534222444,-0.25454338334635257
21.04614586386295,-0.2508661151653616
5.798038163624051,-0.6967475144395134
18.769977912421915,-0.2660119268702025
8.850085514911337,-0.5679621036990331
11.316041766436124,-0.536062013176174
14.39964644104969,-0.3582509362597798
19.472750601753336,-0.2529994473137066
6.99550468898567,-0.6398206088554003
7.598826556204932,-0.6915057484548495
5.517224027136072,-0.7267866160728348
5.289708605267593,-0.7282829582486968
7.254138326379257,-0.563482010063526
22.694496219214006,-0.21708805297187272
13.525936646345908,-0.378810436889995
12.18815847185477,-0.36073041919282534
3.6103172529422825,-0.8530742904805306
16.768769247757024,-0.29590944368980887
