  -36.544351   -16.986287   0.03556383
  -32.029532   -13.098532  0.070553191
  -27.916979   -18.993862  0.024595745
  -23.713819   -14.155777  0.096425532
  -30.350734   -5.1502021  0.079244681
   -18.84117   -17.737351   0.13569149
  -36.421606   -4.1407128  0.013031915
  -27.489713   -25.338904  0.065031915
  -27.864809   -29.669085  0.071521277
  -13.545056   -25.934389  0.022888889
  -28.382383   -33.985872 0.00092553191
  -13.359915   -17.129351  0.030212766
  -12.061181   -12.937638   0.12535106
  -10.502819   -9.3422553  0.032021277
  -8.5965106       -5.608  0.018340426
  -6.8822778   -2.0544444  0.018055556
  -32.188278     -36.8515  0.051666667
  -27.659032 -0.059957447 0.0019574468
  -22.534222   -38.478611  0.081555556
   -18.93467   0.21553191    0.1531383
  -26.910278        4.369 0.0098888889
  -13.408894    4.2255638   0.05712766
  -12.501222      12.1335   0.12672222
  -7.1979787    4.3015426 0.0035531915
  -40.161181   -1.0592872   0.10335106
  -25.327968    8.4997234  0.051425532
   -23.88783    13.301436  0.046787234
  -42.069777   -15.538426  0.065414894
  -40.212722    6.2060556  0.071944444
  -49.077333     -14.7565       0.0315
  -20.048444    19.662833  0.015277778
  -46.372585  -0.18246809  0.058691489
  -15.468277   -33.224277  0.041212766
  -14.967722   -42.083833  0.042388889
  -10.581479   -33.653755  0.038053191
  -23.488553   -42.964106  0.015861702
  -6.3527979   -35.332351   0.18715957
  -2.2152447   -36.974766  0.036648936
  -30.696222   -43.843111  0.046555556
   4.3657778   -33.995222  0.030388889
 -0.22317021   -41.521298  0.025287234
 0.067277778    3.0362222       0.0365
  -8.5571277   -46.763074  0.052170213
   1.4817021   -5.0145851  0.010021277
  -8.1331809    -50.73917  0.068170213
   2.8950556   -9.5471111  0.077444444
  -7.8887222     -54.5615  0.055166667
  -3.9387872    9.7704681  0.055414894
  -22.666255   -48.133723   0.10234043
  -36.351096   -39.425468        0.006
   4.4145851   -45.154957 0.0084148936
  -41.679085   -30.821011  0.096170213
  -46.742989   -20.841936  0.034053191
   9.1742872   -43.659649       0.0785
   -51.46034   -6.0273298  0.042553191
  -47.566457    6.0809681  0.038808511
  -16.082681   -55.970989  0.085425532
  -37.776138     -45.2995  0.037840426
  -30.209298   -53.647468   0.03943617
  -43.198457   -43.494106   0.03537234
  -41.885245   -51.533223 0.0010744681
  -17.540298    59.985106  0.064085106
  -39.511032   -58.993681  0.010265957
  -26.247723    18.693564   0.19306383
  -18.633819    56.017096   0.11720213
  -20.009989     52.10583   0.14609574
  -36.482989    15.470011   0.10311702
    -46.8095    14.535585  0.072606383
  -11.057585    18.033979       0.0435
  -9.6716667    58.725278  0.037666667
