27.9426 -18.1619 -39.8505 0
26.6288 -11.5199 -59.7861 0
26.9801 45.0496 -27.6135 0
29.2945 -14.07 -59.8459 1
27.9794 -14.8943 51.1543 1
27.8839 -6.7433 -41.1765 0
27.0907 36.3013 -37.244 1
29.162 39.1836 -34.7138 0
29.7198 42.9074 -32.3559 1
29.4948 -34.1798 48.9437 0
29.4191 -23.7961 49.1368 0
27.558 -16.6522 -14.2605 0
27.5726 0.0644124 -52.3092 1
26.6548 -57.7902 -54.1283 0
27.8794 -1.60524 52.0379 0
27.0927 -27.9944 -20.9374 0
30.5024 47.2762 -27.441 1
28.8632 49.156 -41.2988 0
27.0152 -17.2974 37.3727 0
28.8544 59.4419 -15.0669 0
26.7569 -43.5877 -20.8055 0
31.6901 35.3145 -28.922 0
26.7006 30.5113 -45.9242 0
28.1112 29.4576 -50.2109 0
28.0295 -11.127 -23.5362 0
28.9929 -23.5785 -5.4859 1
27.1823 35.3467 -58.6953 0
27.1186 29.5948 55.876 0
29.2849 53.5935 -29.6269 1
28.235 24.6107 -29.0688 0
31.0198 -20.8278 -20.0594 0
28.4508 17.3751 -37.6398 0
29.4679 -47.8728 -59.2641 0
31.5927 -14.3922 -35.8561 0
32.3277 -37.4254 46.121 0
28.3447 -46.6985 -14.6686 1
28.256 -20.5738 11.4079 0
28.1848 -38.4901 3.67237 1
28.4832 -45.6933 -47.9228 0
30.0429 -37.8311 -56.6447 0
29.6955 -35.5784 -11.077 0
31.3539 -33.6457 -17.6341 1
28.2946 10.3441 1.09443 0
27.3795 -31.8558 -53.2962 1
28.1163 13.957 -10.9715 1
28.8484 51.1095 -57.9996 0
27.9482 -47.2168 38.3668 0
31.2967 -55.8699 59.068 0
29.8169 -27.6014 32.3253 0
32.557 42.0513 -51.406 0
27.1849 -52.2012 28.3875 0
27.7684 46.2046 49.4295 0
34.5453 -27.1166 49.776 0
28.232 39.9269 45.9225 0
28.4891 -35.6886 -41.9431 1
33.1732 44.8414 -59.3612 0
31.0068 50.2792 52.0181 0
28.2735 10.8294 -22.0405 0
27.8498 -59.1166 44.7099 1
29.4643 10.7579 -55.5461 0
27.9781 27.5794 45.2167 1
27.9116 17.2989 -18.1314 1
30.9928 32.6607 53.7359 1
33.0778 -22.0009 53.8595 1
36.9717 -37.0403 48.238 0
30.0402 6.19402 -1.29519 1
30.0948 -45.3526 -2.87046 0
31.0486 -2.44672 -14.222 0
32.9084 -3.87585 -3.70178 0
30.1546 56.3993 -38.9763 0
28.7361 52.2818 39.8609 0
34.0858 59.4568 56.1642 0
29.0091 -58.7686 1.94551 0
32.3291 -48.6306 41.1495 0
33.3291 -36.4393 -5.40333 0
30.5725 15.8889 -44.0758 0
30.4217 -57.4418 -43.5139 1
31.3645 17.8923 -57.7389 0
28.4002 53.3049 -13.4566 1
29.7451 4.86691 -40.9596 0
28.9993 9.60948 52.9714 0
30.5243 23.555 53.3821 1
33.8861 18.4477 -47.6092 0
31.9878 -27.806 -31.2577 0
31.9327 7.61211 56.9118 1
34.1289 28.4579 59.4948 0
27.651 -56.9846 12.5458 0
29.7019 -36.0539 24.753 0
35.2588 51.7748 -49.2706 0
32.7457 -50.3528 -46.3565 0
29.4978 -36.1974 18.0133 0
29.1041 -44.7865 18.2321 0
30.6312 -39.4153 -27.6297 0
35.559 -53.3166 -56.3865 1
33.3686 -34.7669 23.8221 0
30.9426 -5.08305 -41.6432 1
34.3064 -45.6082 -5.32907 0
29.6424 14.4319 -34.6988 1
32.8594 -42.904 -31.6238 0
32.0023 -58.1772 44.2703 0
31.7088 -34.9297 -39.3823 0
31.9182 -23.8884 -43.517 0
28.7889 20.4755 6.20353 0
28.6884 47.8798 7.93958 0
34.2789 57.3786 47.3509 1
28.3662 9.77588 18.5164 0
27.2469 -2.72014 21.3257 1
32.5719 -53.5151 -9.91456 1
34.5086 -27.9534 -13.9994 0
26.6415 25.3221 18.1036 0
29.5349 -58.9311 16.3602 1
29.1811 -55.9739 26.8177 0
30.4688 -59.0574 -28.2976 1
34.7316 -51.8042 41.7789 1
28.5999 22.6983 38.7164 0
30.5673 55.824 34.0814 0
29.4023 51.3139 26.4938 0
31.0128 -1.16639 -33.2613 0
32.9168 2.59394 -28.3626 0
32.7074 -58.5513 -34.7099 0
27.7636 38.202 28.4691 0
29.9082 15.9567 29.9925 1
32.5697 -0.13286 -57.9363 1
30.0679 24.6694 32.255 0
36.6981 -54.195 36.3871 0
30.7628 41.8463 10.8288 0
35.9313 -58.1365 29.9614 0
28.6251 47.5199 -8.99511 1
32.5624 -52.1939 13.6874 0
34.0293 55.9358 24.2459 0
36.4322 -24.9536 -21.8901 0
32.9376 53.4186 9.31967 0
35.4676 -4.84561 -38.7528 0
35.1936 -49.6593 -35.8289 0
29.3027 32.6524 12.0772 0
35.9718 59.2011 -41.7744 1
37.541 56.9778 -47.1787 1
35.3032 -45.4479 -42.8236 1
34.578 1.65459 -50.3073 0
32.8385 -6.14968 -25.3634 1
30.7165 28.1715 -17.6732 0
34.217 -43.2409 12.7126 0
35.5519 -43.5462 18.9755 1
28.554 35.1242 -10.1933 0
31.7541 -27.8691 9.54884 0
37.8433 -42.6549 12.1373 1
34.9843 -41.9285 5.23804 1
30.4171 32.1048 1.40258 0
35.9459 6.55977 -34.8494 0
35.6799 50.0493 -33.825 1
32.1463 30.8381 -11.0548 0
32.2233 9.33246 4.72308 0
33.24 40.6749 4.49792 0
36.5636 -46.1616 28.0305 1
31.8705 -15.539 -55.0987 0
30.1973 20.4232 -7.5474 1
33.4656 10.5311 -10.0644 0
32.7064 23.5763 3.50321 0
35.6125 -10.1998 -42.3217 1
35.5992 32.8784 5.2993 0
34.3191 -9.24417 -57.9785 1
36.9587 26.2607 0.47626 0
36.7579 -8.27884 -26.2501 0
32.8431 48.1002 -0.849684 1
35.5255 31.7538 -7.30695 1
32.3865 23.8233 22.2365 0
32.268 40.2704 31.3978 0
31.7404 36.2647 39.1836 1
34.6869 35.0668 51.9143 0
33.5338 29.6875 38.0288 1
35.8924 42.2731 -29.6485 1
34.9736 2.05124 -15.2484 0
37.198 13.2907 -9.84247 0
35.661 -0.243868 -21.9303 1
35.566 -30.6533 -36.317 1
33.9495 35.6998 21.7536 0
36.9141 51.1815 33.0322 0
36.8912 -10.7284 -49.1799 0
34.6976 -37.6395 -56.3249 0
34.5163 -27.9495 -50.006 0
36.8844 -37.9702 -53.5625 0
36.2556 14.5603 -59.2819 0
32.8465 52.5581 -15.4203 0
37.3727 -21.1195 -46.3894 0
35.6364 34.3306 -28.1739 1
38.0982 49.1337 58.9532 0
36.5197 22.5483 -48.5901 0
32.7108 -55.3248 -17.3543 1
37.843 11.5196 0.961542 0
36.8056 -35.0999 30.8776 0
37.2197 -39.6093 -38.8191 1
28.7548 5.08994 39.4913 0
37.7657 28.8394 15.5792 0
34.306 -49.4337 -17.2115 0
36.8255 -39.2566 -14.7588 0
32.6708 13.2948 18.6861 0
33.231 47.0344 -21.2434 0
35.4747 -57.1422 -24.9075 0
33.0469 -2.21541 5.0474 0
38.229 -46.5425 -5.32789 1
36.7729 43.8982 -52.3244 1
41.2378 27.3454 7.00333 0
35.4331 29.4734 -21.2522 0
30.8423 1.13331 16.8522 1
38.7012 -51.8463 -37.7509 0
34.7096 49.2283 20.7897 1
36.489 21.1107 -13.9792 0
38.3972 45.9844 48.1488 0
37.3691 22.0272 26.4369 0
37.399 26.5517 -20.2439 1
34.6573 3.27334 14.6269 0
38.003 35.0934 47.7264 0
36.2367 11.9529 -29.8924 0
36.0163 22.038 -34.6631 0
39.3521 -40.5438 -16.6667 0
37.6445 24.6541 -28.8768 0
38.5473 -38.6251 30.7211 1
37.9985 29.6469 -39.4457 0
39.825 23.0449 -45.344 0
38.2267 34.1638 26.1652 0
37.4268 56.3222 19.9066 0
34.6915 13.2145 33.0102 0
39.4954 -31.0428 -53.3948 0
28.4324 -4.5218 30.2135 0
33.0551 -20.6102 31.9607 0
33.6616 18.6966 48.432 0
36.0471 -23.6151 39.2808 0
36.1552 -54.5391 7.39502 0
35.4584 57.3691 -1.10003 0
40.7151 -38.1017 -24.1781 0
39.3881 -41.6209 -47.4444 0
32.6381 -0.176917 30.2048 0
36.4996 53.587 6.82976 1
36.8788 7.27359 31.7144 0
34.6783 11.5961 44.4585 0
37.5729 35.5912 40.0108 0
39.9738 42.4452 31.909 0
39.3796 -36.5033 -32.4761 1
